Overall rating,Potential,Growth,Age,Age group,Team,Position rank,Position,IMC,Foot,Value,Wage,Goalkeeping,Total stats,Body type,Acceleration type,Classement 23/24,Classement 22/23,Classement 21/22,Classement moyen,Palmares 
0.8918918918918917,0.7999999999999998,0.0,0.5652173913043479,0.5,0.6842105263157895,1.0,0.0,0.33653846153846145,1.0,0.7798899449724863,0.41995359628770296,0.075,0.9800000000000001,1.0,0.25,0.30434782608695654,0.039999999999999994,0.12195121951219515,0.12510045539780337,1.0
0.8918918918918917,0.7999999999999998,0.0,0.5652173913043479,0.5,0.631578947368421,1.0,0.2857142857142857,0.32692307692307687,0.0,0.774887443721861,0.5127610208816705,0.05,0.9600000000000001,0.1111111111111111,0.75,0.0,0.0,0.0,0.0,0.5
0.8648648648648649,0.7999999999999998,0.04,0.3913043478260869,0.5,0.5789473684210527,1.0,0.2857142857142857,0.40384615384615397,1.0,0.7398699349674839,0.3039443155452436,0.05,0.9800000000000001,1.0,0.25,0.08695652173913043,0.08,0.024390243902439025,0.06241628716849719,0.9500000000000001
0.9729729729729728,0.8999999999999999,0.0,0.7391304347826086,1.0,0.631578947368421,1.0,0.2857142857142857,0.47115384615384603,1.0,0.7348674337168585,0.6751740139211136,0.05,0.9600000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.5
0.8378378378378377,0.7999999999999998,0.08,0.34782608695652173,0.5,0.7368421052631579,0.0,1.0,0.27884615384615397,1.0,0.7098549274637319,0.3387470997679814,0.012499999999999997,0.7800000000000001,0.2222222222222222,0.0,0.26086956521739135,0.06,0.24390243902439027,0.1695687114920975,0.2
0.8648648648648649,0.7999999999999998,0.04,0.4347826086956521,0.5,0.05263157894736842,0.3333333333333333,0.07142857142857142,0.5865384615384619,0.0,0.6998499249624813,0.3967517401392111,0.03749999999999999,0.7000000000000001,0.2222222222222222,0.5,0.043478260869565216,0.02,0.0975609756097561,0.053576212161800155,0.65
0.8918918918918917,0.7999999999999998,0.0,0.6521739130434783,1.0,0.8947368421052632,0.0,1.0,0.5096153846153848,1.0,0.6748374187093548,0.44315545243619486,0.05,0.86,1.0,0.5,0.17391304347826086,0.14,0.07317073170731708,0.12510045539780337,0.1
0.945945945945946,0.8666666666666667,0.0,0.6956521739130435,1.0,0.5789473684210527,0.3333333333333333,0.07142857142857142,0.6442307692307694,1.0,0.6698349174587295,0.44315545243619486,0.06250000000000001,0.88,1.0,0.5,0.08695652173913043,0.08,0.024390243902439025,0.06241628716849719,0.9500000000000001
0.8378378378378377,0.7999999999999998,0.08,0.34782608695652173,0.5,0.7368421052631579,1.0,0.14285714285714285,0.5865384615384619,1.0,0.6298149074537269,0.29234338747099764,0.024999999999999994,0.9800000000000001,1.0,0.0,0.26086956521739135,0.06,0.24390243902439027,0.1695687114920975,0.2
0.8378378378378377,0.7333333333333334,0.0,0.4782608695652173,0.5,0.5789473684210527,0.0,1.0,0.3942307692307694,1.0,0.5847923961980991,0.3387470997679814,0.05,0.88,0.4444444444444444,0.25,0.08695652173913043,0.08,0.024390243902439025,0.06241628716849719,0.9500000000000001
