Source,Target,Weight
61,256,0.03225806451612903
61,280,0.03225806451612903
61,298,0.03225806451612903
61,348,0.03225806451612903
61,369,0.03225806451612903
61,422,0.03225806451612903
61,455,0.03225806451612903
61,486,0.03225806451612903
61,567,0.03225806451612903
61,632,0.03225806451612903
61,690,0.03225806451612903
61,692,0.03225806451612903
61,701,0.03225806451612903
61,722,0.03225806451612903
61,827,0.03225806451612903
61,851,0.03225806451612903
61,853,0.03225806451612903
61,897,0.03225806451612903
61,973,0.03225806451612903
61,1098,0.03225806451612903
61,1109,0.03225806451612903
62,121,0.2
62,141,0.2
62,383,0.2
62,560,0.2
62,950,0.2
64,9,0.07142857142857142
64,116,0.07142857142857142
64,159,0.07142857142857142
64,173,0.07142857142857142
64,283,0.07142857142857142
64,521,0.07142857142857142
64,572,0.07142857142857142
64,663,0.07142857142857142
64,666,0.07142857142857142
64,738,0.07142857142857142
64,794,0.07142857142857142
64,822,0.07142857142857142
64,824,0.07142857142857142
64,856,0.07142857142857142
67,81,0.3333333333333333
67,863,0.3333333333333333
67,1021,0.3333333333333333
71,105,0.5
71,383,0.5
76,260,1.0
77,62,0.125
77,141,0.125
77,152,0.125
77,294,0.125
77,392,0.125
77,513,0.125
77,894,0.125
77,1165,0.125
79,200,0.16666666666666666
79,273,0.16666666666666666
79,370,0.16666666666666666
79,468,0.16666666666666666
79,660,0.16666666666666666
79,763,0.16666666666666666
81,874,0.3333333333333333
81,919,0.3333333333333333
81,1043,0.3333333333333333
82,26,0.07142857142857142
82,64,0.07142857142857142
82,112,0.07142857142857142
82,153,0.07142857142857142
82,232,0.07142857142857142
82,423,0.07142857142857142
82,432,0.07142857142857142
82,641,0.07142857142857142
82,663,0.07142857142857142
82,698,0.07142857142857142
82,923,0.07142857142857142
82,1050,0.07142857142857142
82,1110,0.07142857142857142
82,1165,0.07142857142857142
83,738,0.25
83,823,0.25
83,1099,0.25
83,1141,0.25
84,4,0.047619047619047616
84,58,0.047619047619047616
84,140,0.047619047619047616
84,171,0.047619047619047616
84,194,0.047619047619047616
84,276,0.047619047619047616
84,286,0.047619047619047616
84,340,0.047619047619047616
84,408,0.047619047619047616
84,454,0.047619047619047616
84,491,0.047619047619047616
84,519,0.047619047619047616
84,586,0.047619047619047616
84,593,0.047619047619047616
84,632,0.047619047619047616
84,661,0.047619047619047616
84,672,0.047619047619047616
84,789,0.047619047619047616
84,816,0.047619047619047616
84,1034,0.047619047619047616
84,1133,0.047619047619047616
87,108,1.0
88,1025,1.0
89,301,0.5
89,403,0.5
94,62,0.08333333333333333
94,121,0.08333333333333333
94,141,0.08333333333333333
94,152,0.08333333333333333
94,190,0.08333333333333333
94,383,0.08333333333333333
94,513,0.08333333333333333
94,559,0.08333333333333333
94,560,0.08333333333333333
94,646,0.08333333333333333
94,694,0.08333333333333333
94,950,0.08333333333333333
95,28,0.05263157894736842
95,57,0.05263157894736842
95,61,0.05263157894736842
95,84,0.05263157894736842
95,270,0.05263157894736842
95,280,0.05263157894736842
95,292,0.05263157894736842
95,512,0.05263157894736842
95,539,0.05263157894736842
95,543,0.05263157894736842
95,655,0.05263157894736842
95,690,0.05263157894736842
95,858,0.05263157894736842
95,886,0.05263157894736842
95,973,0.05263157894736842
95,987,0.05263157894736842
95,995,0.05263157894736842
95,1093,0.05263157894736842
95,1119,0.05263157894736842
96,64,0.038461538461538464
96,68,0.038461538461538464
96,80,0.038461538461538464
96,82,0.038461538461538464
96,83,0.038461538461538464
96,109,0.038461538461538464
96,112,0.038461538461538464
96,153,0.038461538461538464
96,361,0.038461538461538464
96,374,0.038461538461538464
96,423,0.038461538461538464
96,432,0.038461538461538464
96,641,0.038461538461538464
96,663,0.038461538461538464
96,698,0.038461538461538464
96,738,0.038461538461538464
96,762,0.038461538461538464
96,823,0.038461538461538464
96,826,0.038461538461538464
96,871,0.038461538461538464
96,923,0.038461538461538464
96,940,0.038461538461538464
96,1050,0.038461538461538464
96,1110,0.038461538461538464
96,1141,0.038461538461538464
96,1165,0.038461538461538464
99,34,0.047619047619047616
